Lookup,Hour,Days since last checkin,Check Ins,Contacts Created,Images Uploaded,Notes Written,Checkin_w_images,Checkin_w_Contact,Checkin_w_Note,Checkin_w_I_C,Checkin_w_C_N,Checkin_w_I_N,Checkin_w_All,Property Type,RegionName,PopulationRank,Market,LocRegion,LocProvince,Distance,FundraisingYear,day of week,day of month,Week,Campaign Day Funds,Past 1-3 avg,Past 3-6 avg,Change in past week,Running average,last week change from running,Percentile of Running,Percentile of Past 1-3,Percentile of Past 3-6,Percentile of Past Week Change,target
649283-5-8-2017,11,30,1,1,0,1,0,1,1,0,1,0,0,Standard,West,3,Denver,SD,CO,5011.152177,2017,2,8,2,1731,0,0,0,0,0,0,0,0,0.001,0
649283-5-7-2018,9,30,1,0,2,1,1,0,1,0,0,1,0,Standard,West,3,Denver,SD,CO,5011.152177,2018,2,7,1,0,0,0,0,0,0,0,0,0,0,0
649285-5-1-2018,14,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,2,Syracuse,NE,NY,492.9844115,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
649285-5-10-2018,9,9,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,2,Syracuse,NE,NY,492.9844115,2018,5,10,2,721,1603,0,0,534.3333333,2,0.794,0.907,0,0,0
649286-5-11-2017,11,30,1,0,0,2,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1542.9351,2017,5,11,2,1117,972.3333333,0,0,291.7,2.333333333,0.325,0.452,0,0,1
649286-5-16-2017,10,5,1,0,1,1,1,0,1,0,0,1,0,Standard,Northeast,3,New Jersey,NE,NJ,1542.9351,2017,3,16,3,983,1397,1049.666667,0.330898698,623.0666667,1.242135673,0.557,0.729,0.524,0.832,0
649286-5-25-2017,12,9,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1542.9351,2017,5,25,4,864,885,748,0.18315508,723.8333333,0.222657149,0.56,0.653,0.32,0.875,1
649286-5-2-2018,13,30,1,0,2,1,1,0,1,0,0,1,0,Standard,Northeast,3,New Jersey,NE,NJ,1542.9351,2018,4,2,1,0,0,0,0,0,0,0,0,0,0,0
649286-5-16-2018,11,14,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1542.9351,2018,4,16,3,921,1156.333333,2056.666667,-0.437763371,863.4666667,0.339175417,0.727,0.68,0.801,0.304,0
649286-5-23-2018,12,7,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1542.9351,2018,4,23,4,724,878.6666667,943,-0.068221987,879,-0.000379219,0.662,0.498,0.42,0.627,0
649287-5-4-2017,10,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2017,5,4,1,0,0,0,0,0,0,0,0,0,0,0
649287-5-10-2017,11,6,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2017,4,10,2,373,348.3333333,0,0,116.1111111,2,0.061,0.14,0,0,1
649287-5-21-2017,10,11,1,0,3,1,1,0,1,0,0,1,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2017,1,21,3,950,481.6666667,651.6666667,-0.260869565,350.75,0.373247802,0.09,0.11,0.357,0.093,0
649287-5-24-2017,13,3,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2017,4,24,4,278,533.6666667,481.6666667,0.107958478,374.6086957,0.424597648,0.145,0.24,0.134,0.818,0
649287-5-1-2018,12,30,0,0,0,2,0,0,0,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
649287-5-12-2018,13,11,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2018,7,12,2,976,786,351.6666667,1.23507109,310.2727273,1.533255201,0.113,0.169,0.399,0.171,0
649287-5-18-2018,10,6,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,1749.528698,2018,6,18,3,690,387.3333333,660,-0.413131313,385.5882353,0.004525807,0.114,0.084,0.127,0.279,1
649288-5-31-2017,12,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,3,Long Island,NE,NY,6415.344689,2017,4,31,5,628,908.6666667,1661.333333,-0.453049759,1038.4,-0.124935799,0.787,0.809,0.851,0.533,0
649289-5-18-2017,10,30,1,1,1,1,1,1,1,1,1,1,1,Standard,Central,2,Grand Rapids,MW,MI,4453.868876,2017,5,18,3,442,647,785,-0.175796178,375.8823529,0.721283255,0.208,0.366,0.261,0.698,0
649289-5-2-2018,15,30,1,0,7,1,1,0,1,0,0,1,0,Standard,Central,2,Grand Rapids,MW,MI,4453.868876,2018,4,2,1,0,0,0,0,0,0,0,0,0,0,0
649289-5-10-2018,10,8,1,0,2,0,1,0,0,0,0,1,0,Standard,Central,2,Grand Rapids,MW,MI,4453.868876,2018,5,10,2,688,1036.666667,0,0,345.5555556,2,0.469,0.685,0,0,0
649290-5-11-2018,8,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Central,3,Indianapolis,MW,IN,12374.61151,2018,6,11,2,907,651.6666667,0,0,195.5,2.333333333,0.052,0.129,0,0,1
649291-5-2-2017,9,30,1,0,0,0,0,0,0,0,0,0,0,Extended Hours,Central,3,Chicago,BC,IL,890.2700501,2017,3,2,1,0,0,0,0,0,0,0,1,1,1,0
649291-5-3-2017,19,1,0,0,1,2,0,0,0,0,0,0,0,Extended Hours,Central,3,Chicago,BC,IL,890.2700501,2017,4,3,1,0,0,0,0,0,0,0,0,0,0,0
673646-5-24-2017,13,30,1,0,0,0,0,0,0,0,0,0,0,Call Center,Southeast,3,Atlanta,Depot,GA,1620.95,2017,4,24,4,0,0,0,0,0,0,0,0,0,0.728,0
673647-5-12-2017,14,30,1,1,0,1,0,1,1,0,1,0,0,Extended Hours,West,3,Denver,BC,CO,538.6185767,2017,6,12,2,110,110.87,11,9.079090909,33.23727273,2.335712918,0,0.003,0,0.994,0
673647-5-23-2017,15,11,1,0,1,1,1,0,1,0,0,1,0,Extended Hours,West,3,Denver,BC,CO,538.6185767,2017,3,23,4,107,47.66666667,117.6666667,-0.59490085,63.34590909,-0.247517837,0.003,0.003,0.009,0.019,1
673647-5-9-2018,13,30,1,0,0,1,0,0,1,0,0,0,0,Extended Hours,West,3,Denver,BC,CO,538.6185767,2018,4,9,2,43,8.333333333,0,0,3.125,1.666666667,0,0.001,0,0,1
673648-5-6-2017,16,30,1,0,0,0,0,0,0,0,0,0,0,Call Center,West,3,Sacramento,Corp,CA,5335.95,2017,7,6,1,0,0,0,0,0,0,0,0,0,0,0
673648-5-16-2017,10,10,1,1,0,1,0,1,1,0,1,0,0,Call Center,West,3,Sacramento,Corp,CA,5335.95,2017,3,16,3,0,0,0,0,0,0,0,0,0,0.51,0
673648-5-19-2017,16,3,1,0,0,0,0,0,0,0,0,0,0,Call Center,West,3,Sacramento,Corp,CA,5335.95,2017,6,19,3,0,0,0,0,0,0,0,0,0,0.774,0
673648-5-25-2017,10,6,1,0,1,0,1,0,0,0,0,1,0,Call Center,West,3,Sacramento,Corp,CA,5335.95,2017,5,25,4,0,0,0,0,0,0,0,0,0,0.811,0
673649-5-4-2017,15,30,1,0,0,1,0,0,1,0,0,0,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2017,5,4,1,0,0,0,0,0,0,0,0,0,0,0
673649-5-11-2017,13,7,1,0,1,0,1,0,0,0,0,1,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2017,5,11,2,95,110,0,0,33,2.333333333,0,0.001,0,0,0
673649-5-16-2017,10,5,1,0,0,2,0,0,1,0,0,0,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2017,3,16,3,36,79.33333333,94.66666667,-0.161971831,52.53333333,0.510152284,0,0.003,0.001,0.291,0
673649-5-25-2017,12,9,1,0,0,1,0,0,1,0,0,0,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2017,5,25,4,26,58,95.66666667,-0.393728223,56.625,0.024282561,0.002,0.003,0.011,0.336,0
673649-5-2-2018,12,30,1,2,0,1,0,1,1,0,1,0,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2018,4,2,1,0,0,0,0,0,0,0,0,0,0,0
673649-5-16-2018,12,14,1,0,0,1,0,0,1,0,0,0,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2018,4,16,3,158,46,168.6666667,-0.727272727,60.4,-0.238410596,0.006,0.007,0.007,0.021,1
673649-5-23-2018,11,7,1,0,0,1,0,0,1,0,0,0,0,Extended Hours,Northeast,3,New Jersey,BC,NJ,2403.977087,2018,4,23,4,25,59.33333333,94.33333333,-0.371024735,69.31818182,-0.144043716,0.003,0.007,0.003,0.189,1
673656-5-25-2018,12,30,1,0,0,1,0,0,1,0,0,0,0,Extended Hours,West,3,Orange County,BC,CA,573.9552582,2018,6,25,4,323.28,315.0466667,230,0.369768116,280.54125,0.122995876,0.034,0.077,0.021,0.943,0
673659-5-22-2017,12,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,3,"Washington, DC",Unspecified,DC,2835.81,2017,2,22,4,0,0,0,0,0,0,0,0,0,0.249,0
673662-5-8-2017,11,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,1,Charlottesville,NE,VA,238.6073181,2017,2,8,2,540,0,0,0,0,0,0,0,0,0.001,0
673662-5-1-2018,9,30,1,0,4,1,1,0,1,0,0,1,0,Standard,Northeast,1,Charlottesville,NE,VA,238.6073181,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673662-5-16-2018,14,15,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,1,Charlottesville,NE,VA,238.6073181,2018,4,16,3,382.41,686.86,1436.686667,-0.521913848,548.3953333,0.2524906,0.333,0.265,0.527,0.173,0
673664-5-1-2017,12,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Southeast,1,Mobile,SE,AL,361.0982826,2017,2,1,1,0,0,0,0,0,0,0,0,0,0,0
673664-5-4-2017,16,3,2,1,0,1,0,2,2,0,2,0,0,Standard,Southeast,1,Mobile,SE,AL,361.0982826,2017,5,4,1,0,0,0,0,0,0,0,0,0,0,0
673664-5-1-2018,9,30,1,0,2,0,1,0,0,0,0,1,0,Standard,Southeast,1,Mobile,SE,AL,361.0982826,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673664-5-22-2018,15,21,2,0,2,1,2,0,2,0,0,2,0,Standard,Southeast,1,Mobile,SE,AL,361.0982826,2018,3,22,4,55,255,228.6666667,0.11516035,246.4761905,0.034582689,0.029,0.027,0.013,0.471,0
673664-5-23-2018,9,1,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,1,Mobile,SE,AL,361.0982826,2018,4,23,4,105,190,246.3333333,-0.228687415,237.7727273,-0.200917607,0.027,0.021,0.011,0.403,0
673665-5-4-2017,9,30,1,0,6,0,1,0,0,0,0,1,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2017,5,4,1,0,0,0,0,0,0,0,0,0,0,0
673665-5-6-2017,13,2,1,0,7,0,1,0,0,0,0,1,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2017,7,6,1,0,0,0,0,0,0,0,0,0,0,0
673665-5-1-2018,12,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673665-5-2-2018,8,1,1,0,1,1,1,0,1,0,0,1,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2018,4,2,1,0,0,0,0,0,0,0,0,0,0,0
673665-5-13-2018,11,11,1,0,3,0,1,0,0,0,0,1,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2018,1,13,2,671,1356,359.6666667,2.770157553,428.9166667,2.161453274,0.212,0.467,0.076,0.971,0
673665-5-20-2018,16,7,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2018,1,20,3,589,804.3333333,1687.666667,-0.523405096,699.6842105,0.14956622,0.446,0.275,0.899,0.008,1
673665-5-31-2018,15,11,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,2,Toledo,MW,OH,951.7174402,2018,5,31,5,589,433.3333333,413.3333333,0.048387097,786.1666667,-0.448802205,0.547,0.522,0.071,0.945,0
673666-5-24-2018,19,30,1,0,2,1,1,0,1,0,0,1,0,Standard,Northeast,2,"Rochester, NY",NE,NY,81.47079306,2018,5,24,4,686,677.6666667,1448,-0.531998158,903.3547826,-0.249833311,0.673,0.408,0.717,0.129,1
673667-5-24-2017,10,30,1,0,3,0,1,0,0,0,0,1,0,Standard,Northeast,2,Hartford-New Haven,NE,CT,430.0657382,2017,4,24,4,452,687.3333333,855.1,-0.196195377,638.1869565,0.077009372,0.46,0.41,0.437,0.473,0
673667-5-9-2018,10,30,1,0,6,2,1,0,1,0,0,1,0,Standard,Northeast,2,Hartford-New Haven,NE,CT,430.0657382,2018,4,9,2,1046,294.6666667,0,0,110.5,1.666666667,0.074,0.328,0,0,1
673667-5-24-2018,13,15,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,2,Hartford-New Haven,NE,CT,430.0657382,2018,5,24,4,715,850.19,1380.74,-0.384250474,767.7182609,0.107424485,0.53,0.564,0.686,0.35,1
673667-5-29-2018,12,5,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,2,Hartford-New Haven,NE,CT,430.0657382,2018,3,29,5,915,1111.333333,872.5233333,0.273700417,808.6257143,0.374348248,0.588,0.841,0.546,0.859,1
673668-5-15-2018,12,30,1,0,2,1,1,0,1,0,0,1,0,Standard,Northeast,2,Cincinnati,MW,KY,992.9322787,2018,3,15,3,349,616,467.3333333,0.318116976,272.8571429,1.257591623,0.049,0.098,0.034,0.885,0
673671-5-1-2017,9,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2017,2,1,1,0,0,0,0,0,0,0,0,0,0,0
673671-5-8-2017,10,7,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2017,2,8,2,168,0,0,0,0,0,0,0,0,0.001,0
673671-5-11-2017,10,3,1,0,1,1,1,0,1,0,0,1,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2017,5,11,2,338,193.3333333,0,0,58,2.333333333,0.008,0.009,0,0,1
673671-5-15-2017,9,4,1,0,1,1,1,0,1,0,0,1,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2017,2,15,3,395,453.6666667,250,0.814666667,162.7857143,1.786894837,0.019,0.069,0.025,0.909,0
673671-5-22-2017,12,7,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2017,2,22,4,205,411.3333333,268,0.534825871,224.3809524,0.833191851,0.031,0.063,0.041,0.719,0
673671-5-30-2017,10,8,1,0,0,0,0,0,0,0,0,0,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2017,3,30,5,312,592.3333333,196.3333333,2.016977929,263.2758621,1.24985811,0.039,0.452,0.021,0.98,0
673671-5-7-2018,13,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2018,2,7,1,0,0,0,0,0,0,0,0,0,0,0
673671-5-21-2018,7,14,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,1,"Alexandria, LA",TX,LA,7361.1474,2018,2,21,3,384,640.6666667,393.6666667,0.627434378,363.5,0.762494269,0.072,0.14,0.092,0.729,0
673672-5-8-2018,9,30,1,0,2,1,1,0,1,0,0,1,0,Standard,West,3,Los Angeles,LA,CA,1973.287672,2018,3,8,2,808,0,0,0,0,0,0,0,0,0,0
673673-5-3-2017,10,30,1,0,0,1,0,0,1,0,0,0,0,Dry,Central,3,Detroit,Depot,MI,1611.68,2017,4,3,1,0,0,0,0,0,0,0,0,0,0,0
673673-5-18-2017,11,15,0,0,0,1,0,0,0,0,0,0,0,Dry,Central,3,Detroit,Depot,MI,1611.68,2017,5,18,3,0,0,0,0,0,0,0,0,0,0.846,0
673673-5-23-2017,10,5,0,0,0,1,0,0,0,0,0,0,0,Dry,Central,3,Detroit,Depot,MI,1611.68,2017,3,23,4,0,0,0,0,0,0,0,0,0,0.367,0
673673-5-1-2018,20,30,1,0,0,1,0,0,1,0,0,0,0,Dry,Central,3,Detroit,Depot,MI,1611.68,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673673-5-17-2018,9,16,1,0,0,1,0,0,1,0,0,0,0,Dry,Central,3,Detroit,Depot,MI,1611.68,2018,5,17,3,0,0,0,0,0,0,0,0,0,0.901,0
673674-5-3-2017,10,30,1,0,0,0,0,0,0,0,0,0,0,Wet,Central,3,Detroit,Depot,MI,1611.68,2017,4,3,1,0,0,0,0,0,0,0,0,0,0,0
673675-5-16-2017,14,30,2,0,0,2,0,0,2,0,0,0,0,Standard,West,3,Los Angeles,LA,CA,1899.912622,2017,3,16,3,720,755.6666667,850.3333333,-0.111328891,450.0666667,0.679010517,0.3,0.303,0.364,0.345,0
673675-5-7-2018,14,30,1,0,2,1,1,0,1,0,0,1,0,Standard,West,3,Los Angeles,LA,CA,1899.912622,2018,2,7,1,0,0,0,0,0,0,0,0,0,0,0
673676-5-12-2017,9,30,1,2,1,1,1,1,1,1,1,1,1,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2017,6,12,2,1488,1158,350.6666667,2.302281369,411.4545455,1.814405656,0.445,0.635,0.493,0.682,0
673676-5-25-2017,14,13,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2017,5,25,4,1025,794.3133333,1324.88,-0.400463941,815.06,-0.025454159,0.658,0.578,0.714,0.324,1
673676-5-1-2018,14,30,1,0,14,1,1,0,1,0,0,1,0,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673676-5-7-2018,13,6,1,0,1,1,1,0,1,0,0,1,0,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2018,2,7,1,0,0,0,0,0,0,0,0,0,0,0
673676-5-20-2018,11,13,1,0,7,1,1,0,1,0,0,1,0,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2018,1,20,3,1723,1604.666667,999.3333333,0.605737158,1004.684211,0.597185115,0.752,0.819,0.606,0.819,0
673676-5-21-2018,10,1,0,0,2,0,0,0,0,0,0,0,0,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2018,2,21,3,1131,1795.333333,1031,0.741351439,1040.6,0.725286694,0.772,0.83,0.65,0.785,0
673676-5-24-2018,10,3,2,0,1,1,2,0,2,0,0,2,0,Standard,Southeast,3,Raleigh-Durham,SE,NC,1672.442182,2018,5,24,4,1356,994.6666667,1795.333333,-0.445971036,1034.608696,-0.038605928,0.754,0.69,0.829,0.234,1
673677-5-12-2017,7,30,1,0,1,0,1,0,0,0,0,1,0,Standard,Central,2,Tulsa,TX,OK,380.5706866,2017,6,12,2,509,449.3333333,270.6666667,0.660098522,196.3636364,1.288271605,0.08,0.096,0.313,0.11,0
673677-5-19-2017,13,7,1,0,3,0,1,0,0,0,0,1,0,Standard,Central,2,Tulsa,TX,OK,380.5706866,2017,6,19,3,435,412,299.6666667,0.374860957,266.8888889,0.543713572,0.065,0.144,0.025,0.93,0
673677-5-1-2018,16,30,1,1,0,1,0,1,1,0,1,0,0,Standard,Central,2,Tulsa,TX,OK,380.5706866,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673680-5-4-2017,14,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2017,5,4,1,0,0,0,0,0,0,0,0,0,0,0
673680-5-11-2017,13,7,1,0,1,1,1,0,1,0,0,1,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2017,5,11,2,798,1023.27,0,0,306.981,2.333333333,0.359,0.492,0,0,0
673680-5-16-2017,11,5,1,0,1,1,1,0,1,0,0,1,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2017,3,16,3,772.79,1197.666667,927,0.291981302,585.654,1.045007234,0.511,0.603,0.412,0.802,0
673680-5-25-2017,13,9,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2017,5,25,4,596,588.6666667,1273.333333,-0.537696335,677.9416667,-0.131685371,0.511,0.399,0.679,0.139,0
673680-5-2-2018,11,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2018,4,2,1,0,0,0,0,0,0,0,0,0,0,0
673680-5-16-2018,13,14,1,0,1,1,1,0,1,0,0,1,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2018,4,16,3,713,777,1137,-0.316622691,487.7333333,0.593083652,0.259,0.362,0.312,0.558,0
673680-5-23-2018,10,7,1,0,0,1,0,0,1,0,0,0,0,Standard,Northeast,3,New Jersey,NE,NJ,2212.706073,2018,4,23,4,493,601.6666667,799.6666667,-0.247603168,556.0454545,0.082045832,0.251,0.245,0.289,0.366,0
673681-5-1-2018,11,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Central,3,Houston,TX,TX,1051.177587,2018,3,1,1,0,0,0,0,0,0,0,0,0,0,0
673683-5-16-2017,9,30,1,0,4,1,1,0,1,0,0,1,0,Standard,Northeast,2,Akron,MW,OH,1191.313059,2017,3,16,3,250,505,533,-0.052532833,261.3333333,0.932397959,0.076,0.11,0.132,0.447,0
673683-5-19-2017,11,3,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,2,Akron,MW,OH,1191.313059,2017,6,19,3,490,428.3333333,505,-0.151815182,289.1666667,0.481268012,0.081,0.173,0.11,0.634,0
673683-5-9-2018,11,30,1,0,3,1,1,0,1,0,0,1,0,Standard,Northeast,2,Akron,MW,OH,1191.313059,2018,4,9,2,692,195.6666667,0,0,73.375,1.666666667,0.019,0.119,0,0,1
673684-5-11-2018,8,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Central,3,Indianapolis,MW,IN,915.121004,2018,6,11,2,750,278.3333333,0,0,83.5,2.333333333,0.009,0.015,0,0,1
673686-5-2-2017,13,30,3,0,0,1,0,0,3,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,3,2,1,0,0,0,0,0,0,0,1,1,1,0
673686-5-8-2017,11,6,2,0,3,3,2,0,2,0,0,2,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,2,8,2,2158,0,0,0,0,0,0,0,0,0.001,0
673686-5-17-2017,10,9,2,1,8,1,2,2,2,2,2,2,2,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,4,17,3,862,773.3333333,2916,-0.734796525,983.25,-0.213492669,0.851,0.445,0.95,0.013,1
673686-5-19-2017,12,2,0,0,10,0,0,0,0,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,6,19,3,1038,738,2186,-0.662397072,968.6666667,-0.238128011,0.826,0.484,0.922,0.025,1
673686-5-20-2017,9,1,2,0,9,1,2,0,2,0,0,2,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,7,20,3,4440,914,773.3333333,0.181896552,972.3157895,-0.059976183,0.806,0.588,0.444,0.726,1
673686-5-27-2017,9,7,1,0,0,0,0,0,0,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,7,27,4,4608,761.3333333,1016,-0.250656168,1086.384615,-0.299204607,0.821,0.463,0.681,0.198,1
673686-5-31-2017,10,4,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2017,4,31,5,1316,725.3333333,2160,-0.664197531,1167.666667,-0.378818156,0.835,0.696,0.94,0.146,0
673686-5-4-2018,8,30,1,0,6,1,1,0,1,0,0,1,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,6,4,1,0,0,0,0,0,0,0,0,0,0,0
673686-5-11-2018,9,7,1,0,5,1,1,0,1,0,0,1,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,6,11,2,3536,3893.333333,0,0,1168,2.333333333,0.962,0.978,0,0,0
673686-5-12-2018,10,1,0,0,1,0,0,0,0,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,7,12,2,6204,3534.666667,1537.333333,1.299219428,1383.272727,1.555292674,0.959,0.974,0.969,0.191,0
673686-5-14-2018,10,2,1,0,7,0,1,0,0,0,0,1,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,2,14,2,2034,3879.333333,3893.333333,-0.00359589,1793.692308,1.162764102,0.972,0.974,0.978,0.362,0
673686-5-18-2018,12,4,1,0,2,2,1,0,1,0,0,1,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,6,18,3,1432,1288.666667,3378.666667,-0.618587214,1718.705882,-0.250211057,0.967,0.799,0.972,0.054,1
673686-5-21-2018,10,3,1,0,4,1,1,0,1,0,0,1,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,2,21,3,1114,2476.666667,1288.666667,0.921883083,1832.4,0.351597177,0.966,0.942,0.799,0.859,0
673686-5-23-2018,10,2,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,4,23,4,1106,1439.333333,2201.333333,-0.346153846,1776.181818,-0.189647524,0.964,0.833,0.936,0.218,1
673686-5-31-2018,10,8,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,2,Orlando,SE,FL,335.1502548,2018,5,31,5,6998,1028,3734,-0.724692019,1909.8,-0.461723741,0.964,0.889,0.976,0.245,0
683102-5-29-2018,19,30,1,0,0,0,0,0,0,0,0,0,0,Standard,Northeast,3,Philadelphia,NE,PA,4357.194062,2018,3,29,5,34,317,398.3333333,-0.2041841,652.8928571,-0.514468574,0.38,0.115,0.096,0.559,0
683105-5-19-2017,13,30,1,0,6,0,1,0,0,0,0,1,0,Standard,Southeast,3,Miami-Ft. Lauderdale,SE,FL,244.4789634,2017,6,19,3,1357,825.3333333,1912.666667,-0.568490763,810.0555556,0.01886016,0.701,0.541,0.861,0.063,1
683105-5-26-2017,14,7,1,0,4,0,1,0,0,0,0,1,0,Standard,Southeast,3,Miami-Ft. Lauderdale,SE,FL,244.4789634,2017,6,26,4,1519,551.6666667,1452,-0.620064279,877.96,-0.37164943,0.695,0.358,0.824,0.049,1
683106-5-8-2017,12,30,1,0,0,1,0,0,1,0,0,0,0,Standard,Southeast,2,"Columbia, SC",SE,SC,655.9261385,2017,2,8,2,604,0,0,0,0,0,0,0,0,0.001,0
683106-5-13-2017,11,5,1,0,0,0,0,0,0,0,0,0,0,Standard,Southeast,2,"Columbia, SC",SE,SC,655.9261385,2017,7,13,2,2380,383.6666667,325.3333333,0.179303279,177.25,1.164551011,0.032,0.061,0.114,0.256,1
683106-5-15-2017,10,2,1,0,0,0,0,0,0,0,0,0,0,Standard,Southeast,2,"Columbia, SC",SE,SC,655.9261385,2017,2,15,3,456,1157.333333,319.6666667,2.620437956,359.6428571,2.218007282,0.223,0.509,0.041,0.998,0
683106-5-20-2017,11,5,1,0,1,0,1,0,0,0,0,1,0,Standard,Southeast,2,"Columbia, SC",SE,SC,655.9261385,2017,7,20,3,1594,393.3333333,426.6666667,-0.078125,366.6842105,0.072675949,0.149,0.116,0.137,0.419,1
